ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0786889551,The Pied Piper,Ridley Pearson,1999,Hyperion,http://images.amazon.com/images/P/0786889551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889551.01.LZZZZZZZ.jpg,False,,,"In Seattle, they're calling him ""The Pied Piper"" because he comes in the night and takes children away. To police lieutenant Lou Boldt and psychologist Daphne Matthews, it's clear this isn't about a single lunatic or random kidnappings: these crimes are well orchestrated, well executed, and, most chilling of all, occurring in cities all over the country.",
0553580221,False Memory,Dean R. Koontz,2000,Bantam Books,http://images.amazon.com/images/P/0553580221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580221.01.LZZZZZZZ.jpg,False,,,A woman and her husband scour the past for clues after she is gripped by an inexplicable fear of her own image.,Fiction
0553272616,The Unloved,John Saul,1988,Bantam Books,http://images.amazon.com/images/P/0553272616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553272616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553272616.01.LZZZZZZZ.jpg,False,,Modern fiction|Horror - General|Fiction|Fiction - Horror|Horror|Fiction / Horror,,
0449212750,Murder in the CIA (Capital Crime Mysteries),Margaret Truman,1991,Fawcett Books,http://images.amazon.com/images/P/0449212750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212750.01.LZZZZZZZ.jpg,False,"When Barrie Mayer, a beautiful Washington, D.C.-based literary agent specializing in authors behind the Iron Curtain, suddenly collapses and dies in Heathrow Airport, her friend, CIA operative Colette Cahill, suspects murder.",Detective and mystery stories.,"“She invades the turf of John le Carré. . . . It is very good.”—Los Angeles Times Book Review Barrie Mayer, a beautiful Washington literary agent, arrives at London’s Heathrow Airport with plenty of time to make her flight to Budapest, where she’s planning to meet an author. The airport is crowded, but it’s not a scheduling problem that keeps Barrie from getting off the ground. The doctors call her death a heart attack, but her best friend, Collette Cahill, has her doubts. A CIA agent herself, Collette knows that Barrie was carrying more than just contracts to Hungary. Then Collette gets the order from above: Find out what happened to Barrie. And, more important, what happened to her briefcase. So Collette sets off on a search that will take her from London to Washington to the Caribbean, from restaurants to psychiatrists’ offices to bedrooms. After all—even CIA agents lose their hearts every now and then. But Collette may lose her life. . . . “Her most far-ranging and, arguably, her best.”—New Woman",Fiction
0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471047.01.LZZZZZZZ.jpg,False,"They open a door and enter a world

NARNIA...the land beyond the wardrobe, the secret country known only to Peter, Susan, Edmund, and Lucy...the place where the adventure begins. Lucy is the first to find the secret of the wardrobe in the professor's mysterious old house. At first, no one believes her when she tells of her adventures in the land of Narnia. But soon Edmund and then Peter and Susan discover the Magic and meet Aslan, the Great Lion, for themselves. In the blink of an eye, their lives are changed forever.
--back cover",,"They open a door and enter a world Narnia ... a land frozen in eternal winter ... a country waiting to be set free. Four adventurers step through a wardrobe door and into the land of Narnia -- a land enslaved by the power of the White Witch. But when almost all hope is lost, the return of the Great Lion, Aslan, signals a great change ... and a great sacrifice.",Juvenile Fiction
0425166929,One Last Time: A Psychic Medium Speaks to Those We Have Loved and Lost,John Edward,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425166929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425166929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425166929.01.LZZZZZZZ.jpg,False,,,"THE NEW YORK TIMES BESTSELLER His television appearances have made millions of people believe in the afterlife—and in his ability to reach it. Now psychic medium John Edward's legion of fans can read his remarkable true story. With a fresh, honest—and at times even skeptical—approach, John discusses how he first discovered, then gradually developed, his psychic ability to foretell events and communicate with the deceased. He also provides accounts of his most compelling readings, how they helped heal the scars of grief and gave way to more fulfilling lives for the living—lives where loved ones never cease to love you, and never really die...","Body, Mind & Spirit"
0312958129,Coming Home,Rosamunde Pilcher,1996,St. Martin's Press,http://images.amazon.com/images/P/0312958129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312958129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312958129.01.LZZZZZZZ.jpg,False,Judith Dunbar comes of age while confronting her feelings about love and sadness and journeying back to her childhood home.,"World War (1939-1945) fast (OCoLC)fst01180924|World War, 1939-1945|Fiction","'As ever, Rosamunde Pilcher has kept me enthralled to the very last page' Reader review ⭐⭐⭐⭐⭐ The endearing bestseller from the much-loved Rosamunde Pilcher Born in Colombo, Judith Dunbar spends her teenage years at boarding school, while her beloved mother and younger sister live abroad with her father. When her new friend Loveday Carey-Lewis invites Judith home for the weekend to Nancherrow, the Carey-Lewises' beautiful estate on the Cornish coast, it is love at first sight. With the family's generosity and kindness, Judith flourishes from a naïve girl into a confident young woman, basking in the warm affection of a surrogate family. But the gathering storm of war cannot be ignored. Judith herself has far to travel before at last . . . coming home. READERS ARE IN LOVE WITH COMING HOME: 'In her typical writing style, the book has you engrossed in the characters' lives and it is both uplifting and tear-jerking in places. A great read' Reader review ⭐⭐⭐⭐⭐ 'This book is beautifully written. The language is captivating and holds you on from page to page' Reader review ⭐⭐⭐⭐⭐ 'Was engrossed in this book from page 1. Drawn into the lives of Judith, her family and of course the Carey-Lewises. Was sorry to finish this book but on the other hand couldn't stop reading it!' Reader review ⭐⭐⭐⭐⭐ PRAISE FOR ROSAMUNDE PILCHER: 'The novel has a gently sweet flavour, it continues to beguile because of Pilcher's warmth, sincerity and easy, undemanding prose' Sunday Times 'Compelling pages packed with convincing characters, vivid settings and weepy bits' Daily Mail 'Classy, lavish entertainment . . . literate pleasure' Publishers Weekly 'Captivating . . . The best sort of book to come home to . . .' New York Daily News",Fiction
0385336314,Dating Game,Danielle Steel,2003,Delacorte Press,http://images.amazon.com/images/P/0385336314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385336314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385336314.01.LZZZZZZZ.jpg,False,,Dating (Social customs) -- Fiction|Divorced women -- Fiction|San Francisco (Calif.) -- Fiction,"Paris Armstrong is about to start over. Four little words, ""I want a divorce,"" have just shattered her perfect life -- and she never even saw it coming.",Fiction
0345368754,Foucault's Pendulum,Umberto Eco,1990,Ballantine Books,http://images.amazon.com/images/P/0345368754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345368754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345368754.01.LZZZZZZZ.jpg,False,,,"Three book editors, jaded by reading far too many crackpot manuscripts on the mystic and the occult, are inspired by an extraordinary conspiracy story told to them by a strange colonel to have some fun. They start feeding random bits of information into a powerful computer capable of inventing connections between the entries, thinking they are creating nothing more than an amusing game, but then their game starts to take over, the deaths start mounting, and they are forced into a frantic search for the truth",Fiction
0553213164,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1983,Bantam Classics,http://images.amazon.com/images/P/0553213164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213164.01.LZZZZZZZ.jpg,False,"A Principal with Principles

Anne had taken her first job away from Green Gables and soon discovered that her real work lay in dealing head-on with the proud Pringle family. But she quickly became the whole town's champion and confidante, and would have appeared almost meddlesome-if she weren't as spirited and loveable as ever.

The Anne Series

Delightful, unpredictable Anne Shirley has been charming readers of all ages, in every part of the world, for over half a century. A bestseller from the moment it was published, the series has allowed generations of children to grow up joyfully right along with Ann Don't miss Anne's other adventures in:",,"Anne Shirley has graduated from Redmond College and she is getting ready to marry to Gilbert Blythe. While Gilbert is still in medical school, Anne takes a job as the principal of Summerside High School, where she also teaches. She lives in a large house called Windy Poplars with two elderly widows, Aunt Kate and Aunt Chatty, along with their housekeeper, Rebecca Dew, and their cat, Dusty Miller. During her time in Summerside, Anne must learn to manage many of Summerside's inhabitants, including the clannish and resentful Pringle family, her bitter colleague Katherine Brooke, and others of Summerside's more eccentric residents.",Young Adult Fiction
0446603929,See How They Run,James Patterson,1997,Warner Books,http://images.amazon.com/images/P/0446603929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603929.01.LZZZZZZZ.jpg,False,,,"Blockbuster bestselling suspense writer James Patterson resurrects a masterpiece! His wife is murdered at a party. His brother is killed at the Academy Awards. Now his former sweetheart is running for her life. Dr. David Strauss is soon obsessed with finding the explosive secret behind his family's murders--a secret born in the concentration camps of Nazi Germany. His search takes him on a harrowing trek across Europe, and finally to the Moscow Olympics, where he will face the most terrifying surprise of his life.",
0553213180,Anne's House of Dreams,L.M. MONTGOMERY,1983,Bantam Classics,http://images.amazon.com/images/P/0553213180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213180.01.LZZZZZZZ.jpg,False,,,"Anne's House of Dreams is a novel by Canadian author Lucy Maud Montgomery. It was first published in 1917 by McClelland, Goodchild and Stewart. The novel is from a series of books written primarily for girls and young women, about a young girl named Anne Shirley. The books follow the course of Anne's life. It is set principally on Canada's Prince Edward Island, Montgomery's birthplace and home for much of her life. The series has been called classic children's literature, and has been reprinted many times since its original publication. Anne's House of Dreams is book five in the series, and chronicles Anne's early married life, as she and her childhood sweetheart Gilbert Blythe begin to build their life together.",Fiction
0440177049,Season of Passion,Danielle Steel,1980,Dell,http://images.amazon.com/images/P/0440177049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440177049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440177049.01.LZZZZZZZ.jpg,False,,,"Kate is only eighteen when she meets Tom Harper, one of America's biggest pro-football stars. They share an idyllic and glamorous first love. But the bullet that suddenly ends Tom's career also ends their life together. A failed suicide attempt will leave him mentally and physically disabled forever. Kate will be left alone, heartbroken, and pregnant with their son. Soon she will have another chance at love, but it will mean learning to let go of the past and learning to trust again.",Fiction
0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books,http://images.amazon.com/images/P/0375756981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375756981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375756981.01.LZZZZZZZ.jpg,False,,Monologues|Vagina|Women,"A landmark in women’s empowerment—as relevant as ever in the age of #MeToo—that honors female sexuality in all its complexity It’s been more than twenty years since Eve Ensler’s international sensation The Vagina Monologues gave birth to V-Day, the radical, global grassroots movement to end violence against women and girls. This special edition features six never-before-published monologues, a new foreword by National Book Award winner Jacqueline Woodson, a new introduction by the author, and a new afterword by One Billion Rising director Monique Wilson on the stage phenomenon’s global impact. Witty and irreverent, compassionate and wise, this award-winning masterpiece gives voice to real women’s deepest fantasies, fears, anger, and pleasure, and calls for a world where all women are safe, equal, free, and alive in their bodies. Praise for The Vagina Monologues “Probably the most important piece of political theater of the last decade.”—The New York Times “This play changed the world. Seeing it changed my soul. Performing in it changed my life. I am forever indebted to Eve Ensler and the transformative legacy of this play.”—Kerry Washington “Spellbinding, funny, and almost unbearably moving . . . both a work of art and an incisive piece of cultural history, a poem and a polemic, a performance and a balm and a benediction.”—Variety “Often wrenching, frequently riotous. . . . Ensler is an impassioned wit.”—Los Angeles Times “Extraordinary . . . a compelling rhapsody of the female essence.”—Chicago Tribune",Social Science
0140258795,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,1996,Penguin Books,http://images.amazon.com/images/P/0140258795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140258795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140258795.01.LZZZZZZZ.jpg,False,"The dramatic human story of an epic scientific quest and of one man's forty-year obsession to find a solution to the thorniest scientific dilemma of the day--""the longitude problem.""

Anyone alive in the eighteenth century would have known that ""the longitude problem"" was the thorniest scientific dilemma of the day-and had been for centuries. Lacking the ability to measure their longitude, sailors throughout the great ages of exploration had been literally lost at sea as soon as they lost sight of land. Thousands of lives and the increasing fortunes of nations hung on a resolution. One man, John Harrison, in complete opposition to the scientific community, dared to imagine a mechanical solution-a clock that would keep precise time at sea, something no clock had ever been able to do on land. 

Longitude is the dramatic human story of an epic scientific quest and of Harrison's forty-year obsession with building his perfect timekeeper, known today as the chronometer. Full of heroism and chicanery, it is also a fascinating brief history of astronomy, navigation, and clockmaking, and opens a new window on our world.",,"Sobel presents the dramatic human story of an epic scientific quest and of John Harrison's 40-year obsession with building the perfect timekeeper, known today as the chronometer.",Clock and watch makers
0060988649,Lost: A Novel,Gregory Maguire,2002,Regan Books,http://images.amazon.com/images/P/0060988649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060988649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060988649.01.LZZZZZZZ.jpg,False,,,"“A brilliant, perceptive, and deeply moving fable.” —Boston Sunday Globe Publishers Weekly calls Gregory Maguire’s Lost “a deftly written, compulsively readable modern-day ghost story.” Brilliantly weaving together the literary threads of J.M. Barrie’s Peter Pan, Charles Dickens’s A Christmas Carol, and the Jack the Ripper stories, the bestselling author of The Wicked Years canon creates a captivating fairy tale for the modern world. With Lost, Maguire—who re-imagined a darker, more dangerous Oz, and inspired the creation of the Tony Award-winning Broadway blockbuster Wicked—delivers a haunting tale of shadows and phantoms and things going bump in the night, confirming his reputation as “one of contemporary fiction’s most assured myth-makers” (Kirkus Reviews).",Fiction
0380725711,"Say You Love Me (Malory, No. 5)",Johanna Lindsey,1997,Avon,http://images.amazon.com/images/P/0380725711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725711.01.LZZZZZZZ.jpg,False,,,"Left penniless and in dire straits, Kelsey Langton realizes that only by allowing herself to be sold at auction canshe rescue her sister's future. So the proud, desperate lady enters the infamous House ofEros, resigned to becoming some well-heeled gentleman's plaything -- and Lord Derek Malory is the highest bidder for Kelsey's charms. A handsome and irredeemable scoundrel, Derek soon draws the sensuous, unsuspecting maiden into a world of unparalleled pleasures and dangerous rivalries. But Kelsey knows she must always guard the secretof her highborn past -- even as her grace, spirit, and beauty entice her new ""master"" to renounce his scandalous ways and take a gamble on true love.",Fiction
0061099708,Colony,Anne Rivers Siddons,1993,HarperTorch,http://images.amazon.com/images/P/0061099708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099708.01.LZZZZZZZ.jpg,False,,,"Maude Chambliss, ninety-year-old doyenne of Retreat, a summer colony in Maine, is waiting for her granddaughter to arrive to take her home at the close of the season. As she waits, she looks back on her rich life, from the day she first arrived at Retreat as a nineteen-year-old bride, fresh from Charleston...",Fiction
0425182886,Pot Shot,Robert B. Parker,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182886.01.LZZZZZZZ.jpg,False,,,"Boston P.I. Spenser returns—heading west to the rich man’s haven of Potshot, Arizona, a former mining town reborn as a paradise for Los Angeles millionaires looking for a place to escape the pressures of their high-flying lifestyles. Potshot overcame its rough reputation as a rendezvous for old-time mountain men who lived off the land, thanks to a healthy infusion of new blood and even newer money. But when this western idyll is threatened by a local gang—a twenty-first-century posse of desert rats, misfits, drunks, and scavengers—the local police seem powerless. Led by a charismatic individual known only as The Preacher, this motley band of thieves selectively exploits the town, nurturing it as a source of wealth while systematically robbing the residents blind. Enter Spenser, who has been hired by the comely Mary Lou Buckman to investigate the murder of her husband. The Buckmans, a pair of L.A. transplants, moved to Potshot and started a modest outdoor tour service. It is Mary Lou’s belief that when her husband refused to pay The Preacher and his men protection money he was killed. Without any witnesses, Spenser has little to go on, and it’s clear the local police chief won’t be doing much to help. Calling on his own cadre of tried-and-true cohorts, including Vinnie Morris, Bobby Horse, Chollo, Bernard J. Fortunato, Tedy Sapp and the redoubtable Hawk, Spenser must find a way to beat the gang at their own dangerous game.",Fiction
0425174018,Hush Money (Spenser Mysteries),Robert B. Parker,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425174018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425174018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425174018.01.LZZZZZZZ.jpg,False,,Spenser (Fictitious character) -- Fiction|Private investigators -- Massachusetts -- Boston -- Fiction|Stalking -- Fiction|Stalking victims -- Fiction|Boston (Mass.) -- Fiction,"Spenser has his hands full when he takes on two cases at once. In the first, a high-minded university might be hiding a killer within a swamp of political correctness. And in the other, Spenser comes to the aid of a stalking victim, only to find himself the unwilling object of the woman's dangerous affection.",Fiction
0425157474,Chance,Robert B. Parker,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425157474.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425157474.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425157474.01.LZZZZZZZ.jpg,False,,,Mafia princess Shirley Meeker wants her husband back. So does her father the kingpin and a few other shady characters. Spenser and hawk head to Vegas to find Anthony Meeker and to confirm their suspicion that all these people aren't just missing Anthony's smile. And Spenser has to make some sense of some very disorganized crime...,Fiction
0452281881,e,Matt Beaumont,2000,Plume Books,http://images.amazon.com/images/P/0452281881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452281881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452281881.01.LZZZZZZZ.jpg,False,,Advertising -- Beverages -- Fiction|Advertising agencies -- Fiction|Soft drink industry -- Fiction|London (England) -- Fiction,,
0684195488,Accordion Crimes,E. Annie Proulx,1996,Scribner,http://images.amazon.com/images/P/0684195488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684195488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684195488.01.LZZZZZZZ.jpg,False,,Accordionists -- United States -- Fiction.|Accordion -- History -- Fiction.,"Pulitzer Prize–winning author Annie Proulx brings the immigrant experience to life in this stunning novel that traces the ownership of a simple green accordion. E. Annie Proulx’s Accordion Crimes is a masterpiece of storytelling that spans a century and a continent. Proulx brings the immigrant experience in America to life through the eyes of the descendants of Mexicans, Poles, Africans, Irish-Scots, Franco-Canadians and many others, all linked by their successive ownership of a simple green accordion. The music they make is their last link with the past—voice for their fantasies, sorrows and exuberance. Proulx’s prodigious knowledge, unforgettable characters and radiant language make Accordion Crimes a stunning novel, exhilarating in its scope and originality.",Fiction
0440220424,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,1994,Dell,http://images.amazon.com/images/P/0440220424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.LZZZZZZZ.jpg,False,,,"The Harlem Renaissance is the best known and most widely studied cultural movement in African American history. Now, in Harlem Renaissance Lives, esteemed scholars Henry Louis Gates Jr. and Evelyn Brooks Higginbotham have selected 300 key biographical entries culled from the eight-volume African American National Biography, providing an authoritative who's who of this seminal period. Here readers will find engagingly written and authoritative articles on notable African Americans who made significant contributions to literature, drama, music, visual art, or dance, including such central figures as poet Langston Hughes, novelist Zora Neale Hurston, aviator Bessie Coleman, blues singer Ma Rainey, artist Romare Bearden, dancer Josephine Baker, jazzman Louis Armstrong, and the intellectual giant W. E. B. Du Bois. Also included are biographies of people like the Scottsboro Boys, who were not active within the movement but who nonetheless profoundly affected the artistic and political statements that came from Harlem Renaissance figures. The volume will also feature a preface by the editors, an introductory essay by historian Cary D. Wintz, and 75 illustrations.",Art
0871134799,Suicide Blonde,Darcey Steinke,1992,Pub Group West,http://images.amazon.com/images/P/0871134799.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871134799.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871134799.01.LZZZZZZZ.jpg,False,,Women -- California -- San Francisco -- Sexual behavior -- Fiction|Relationship addiction -- Fiction|San Francisco (Calif.) -- Fiction,جلس الحيوانات تحت الشجرة ينتظرون بهدوء أن تسقط ثمرة الخوخ بنفسها، وعندما سمع الحيوانات صوت نواة الخوخ تسقط على الأرض ذُعروا، وملامح الخسارة على وجوههم. تُرى مَن تناول ثمرة الخوخ؟ Descriptor(s): CHILDREN | SHORT STORIES | FICTION | CHILDREN LITERATURE | LITERARY STYLE | LITERARY FORMS,Juvenile Fiction
0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse,http://images.amazon.com/images/P/0689817851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689817851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689817851.01.LZZZZZZZ.jpg,False,,,"Celebrate the fiftieth anniversary of the acclaimed, bestselling first-person account of a teen girl’s harrowing descent into drug addiction—as heart-wrenching, shocking, and timely as ever, this cautionary tale now has a brand-new cover. January 24th After you’ve had it, there isn’t even life without drugs… It started when she was served a drink laced with LSD in a dangerous party game. Within months, she was hooked, trapped in a downward spiral that took her from her comfortable home and loving family to the streets of an unforgiving city. It was a journey that would rob her of her innocence, her youth—and ultimately her life. Read her diary. Enter her world. You will never forget her.",Young Adult Fiction
0373250207,Fishbowl (Red Dress Ink (Paperback)),Sarah Mlynowski,2002,Red Dress Ink,http://images.amazon.com/images/P/0373250207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250207.01.LZZZZZZZ.jpg,False,,Single women -- Fiction|Dating (social customs) -- Fiction,,Fashion
0671003941,JOURNEY INTO DARKNESS (Lisa Drew Books (Paperback)),John E. Douglas,1997,Pocket,http://images.amazon.com/images/P/0671003941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671003941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671003941.01.LZZZZZZZ.jpg,False,,Criminal investigation & detection|Serial murderers|Murder - General|True Crime / Espionage|Sociology|United States|Forensic Science|True Crime / General|Criminal investigation|Psychology|Serial murder investigation,"________________________________ THE SHOCKING FOLLOW-UP TO MINDHUNTER, NOW A SMASH-HIT NETFLIX DRAMA John Douglas is the world's top pioneer and expert on criminal profiling. His lifelong work to understand and combat serial killers is legendary among law enforcement circles. Now, following up on his first book, Mindhunter, Journey Into Darkness delves further into the criminal mind in a range of chilling new cases. Profiling suspects from OJ Simpson to the Unabomber, and investigating the assassination of John Lennon and the Waco tragedy, Journey Into Darkness explores the crimes of the century – as well as cases you've never heard of – with the peerless eye of one of the FBI's finest. Douglas, famously the inspiration for Special Agent Jack Crawford in The Silence of the Lambs, reveals the fascinating circumstance of each crime in detail as he explores the larger issues, from crime prevention and rehabilitation to the reasons behind escalating violence in society. A must read for all true crime fans.",True Crime
0312306326,Visions of Sugar Plums,Janet Evanovich,2002,St. Martin's Press,http://images.amazon.com/images/P/0312306326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312306326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312306326.01.LZZZZZZZ.jpg,False,A holiday adventure finds Stephanie Plum struggling to remove an intruder from her apartment and falling for a mysterious newcomer.,"Plum, Stephanie (Fictitious character) -- Fiction|Women private investigators -- New Jersey -- Fiction|Bounty hunters -- Fiction|New Jersey -- Fiction","It's five days before Christmas and things are not looking merry for Fugitive Apprehension Agent Stephanie Plum. She hasn't got a tree. She hasn't bought any presents. The malls are jam-packed with staggering shoppers. There's not a twinkle light anywhere to be seen in her apartment. And there's a strange man in her kitchen. Sure, this has happened to Stephanie Plum before. Strangers, weirdos, felons, creeps, and lunatics are always finding their way to her front door. But this guy is different. This guy is mysterious, sexy-and he has his own agenda. His name is Diesel and he is a man on a mission. And Diesel is unlike anyone Stephanie has ever met before in her life. The question is, what does he want with her? Can he help her find a little old toy maker who has skipped out on his bail right before Christmas? Can he survive the Plum family holiday dinner? Can he get Stephanie a tree that doesn't look like it was grown next to a nuclear power plant? These questions and more are keeping Stephanie awake at night. Not to mention the fact that she needs to find a bunch of nasty elves, her sister Valerie has a Christmas ""surprise"" for the Plums, her niece Mary Alice doesn't believe in Santa anymore, and Grandma Mazur has a new stud muffin. So bring out the plastic reindeer, strap on your jingle bells, and get ready to celebrate the holidays-Jersey style. In Janet Evanovich's Visions of Sugar Plums, the world of Plum has never been merrier!",Fiction
0061031550,Triggerfish Twist,Tim Dorsey,2003,HarperTorch,http://images.amazon.com/images/P/0061031550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061031550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061031550.01.LZZZZZZZ.jpg,False,,,"A “brilliant satirist” (Providence Journal), the author of Florida Roadkill and Orange Crush delivers more murder and mayhem in the wacky world of Florida Transferred to Tampa, mild-mannered Midwestern family man Jim Davenport thinks his new tropical villa home is a slice of heaven—until he encounters his new neighbors, a crazy collection that includes none other than Serge Storms and his incomparable cohorts Coleman and Sharon. It all becomes too much for Jim, and before the former farm boy knows it, he’s gone and killed the youngest of the infamous McGraw Brothers—newly released ex-cons eager for revenge. As the calendar moves toward July Fourth, Jim and company will meet up in a spectacular extravaganza sure to be the biggest blowout Tampa has ever seen!",Fiction
0060927216,Paula,Isabel Allende,1996,Perennial,http://images.amazon.com/images/P/0060927216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060927216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060927216.01.LZZZZZZZ.jpg,False,,,"Un autorretrato de insólita emotividad al tiempo que exquisita recreación de la sensibilidad de las mujeres de nuestra época. «Aquí está todo lo que debe tener un libro: oído, perspectiva, cabeza, corazón y una humanidad sin límites.» The New York Times Cualquier libro de Isabel Allende es un acontecimiento. Paula lo es especialmente porque se trata del más conmovedor, más personal y más íntimo de todos los que ha publicado hasta la fecha. Cuando la gran autora chilena se encontraba en España con ocasión de la presentación de El plan infinito, su hija entró en estado de coma. Junto al lecho de Paula, mientras seguía con angustia la evolución de su enfermedad, Isabel Allende comenzó a redactar en un cuaderno una historia de su familia y de sí misma con el propósito de regalársela a su hija una vez superara el dramático trance. Sin embargo, éste se prolongó durante meses y los apuntes de la autora acabaron convirtiéndose en este libro apasionante y revelador. Isabel Allende ejerce aquí su prodigioso talento narrativo para recuperar y asumir sus propias vivencias como mujer y como escritora, así como las de su familia y las de la historia reciente de su país. Autorretrato de insólita emotividad al tiempo que exquisita recreación de la sensibilidad de las mujeres de nuestra época, Paula perdura en el ánimo del lector con la intensidad de una experiencia indeleble.",Biography & Autobiography
